"V1","station","year","species","stage","phenology","DOY","lat","lon","dataset","tmax","tmax_dynamic","med_month"
13078,"fitter",1965,"Veronica beccabunga","ffd",1965-05-29,149,51.80676,1.206607,"nectar",14.8,TRUE,5
13079,"fitter",1966,"Veronica beccabunga","ffd",1966-06-13,164,51.80676,1.206607,"nectar",15.4,TRUE,5
13080,"fitter",1967,"Veronica beccabunga","ffd",1967-06-10,161,51.80676,1.206607,"nectar",14.4,TRUE,5
13081,"fitter",1968,"Veronica beccabunga","ffd",1968-05-31,152,51.80676,1.206607,"nectar",13.5,TRUE,5
13082,"fitter",1969,"Veronica beccabunga","ffd",1969-06-22,173,51.80676,1.206607,"nectar",15.2,TRUE,5
13083,"fitter",1971,"Veronica beccabunga","ffd",1971-06-05,156,51.80676,1.206607,"nectar",16.1,TRUE,5
13084,"fitter",1973,"Veronica beccabunga","ffd",1973-05-29,149,51.80676,1.206607,"nectar",14.9,TRUE,5
13085,"fitter",1974,"Veronica beccabunga","ffd",1974-06-04,155,51.80676,1.206607,"nectar",15,TRUE,5
13086,"fitter",1977,"Veronica beccabunga","ffd",1977-06-03,154,51.80676,1.206607,"nectar",14,TRUE,5
13087,"fitter",1978,"Veronica beccabunga","ffd",1978-06-08,159,51.80676,1.206607,"nectar",14.7,TRUE,5
13088,"fitter",1979,"Veronica beccabunga","ffd",1979-06-17,168,51.80676,1.206607,"nectar",14.2,TRUE,5
13089,"fitter",1980,"Veronica beccabunga","ffd",1980-05-16,137,51.80676,1.206607,"nectar",14.7,TRUE,5
13090,"fitter",1982,"Veronica beccabunga","ffd",1982-05-26,146,51.80676,1.206607,"nectar",16.1,TRUE,5
13091,"fitter",1983,"Veronica beccabunga","ffd",1983-05-25,145,51.80676,1.206607,"nectar",13.3,TRUE,5
13092,"fitter",1985,"Veronica beccabunga","ffd",1985-06-01,152,51.80676,1.206607,"nectar",14.7,TRUE,5
13093,"fitter",1986,"Veronica beccabunga","ffd",1986-06-08,159,51.80676,1.206607,"nectar",15.4,TRUE,5
13094,"fitter",1987,"Veronica beccabunga","ffd",1987-05-24,144,51.80676,1.206607,"nectar",13.6,TRUE,5
13095,"fitter",1988,"Veronica beccabunga","ffd",1988-05-15,136,51.80676,1.206607,"nectar",16,TRUE,5
13096,"fitter",1989,"Veronica beccabunga","ffd",1989-05-20,140,51.80676,1.206607,"nectar",18.3,TRUE,5
13097,"fitter",1990,"Veronica beccabunga","ffd",1990-05-12,132,51.80676,1.206607,"nectar",17.9,TRUE,5
13098,"fitter",1991,"Veronica beccabunga","ffd",1991-06-09,160,51.80676,1.206607,"nectar",13.6,TRUE,5
13099,"fitter",1992,"Veronica beccabunga","ffd",1992-05-19,140,51.80676,1.206607,"nectar",18.7,TRUE,5
13100,"fitter",1993,"Veronica beccabunga","ffd",1993-05-27,147,51.80676,1.206607,"nectar",16.1,TRUE,5
13101,"fitter",1994,"Veronica beccabunga","ffd",1994-05-23,143,51.80676,1.206607,"nectar",14.2,TRUE,5
13102,"fitter",1995,"Veronica beccabunga","ffd",1995-05-28,148,51.80676,1.206607,"nectar",16.7,TRUE,5
13103,"fitter",1996,"Veronica beccabunga","ffd",1996-06-14,166,51.80676,1.206607,"nectar",13,TRUE,5
13104,"fitter",1997,"Veronica beccabunga","ffd",1997-05-23,143,51.80676,1.206607,"nectar",16.2,TRUE,5
13105,"fitter",1999,"Veronica beccabunga","ffd",1999-05-22,142,51.80676,1.206607,"nectar",17.1,TRUE,5
13106,"fitter",2000,"Veronica beccabunga","ffd",2000-06-13,165,51.80676,1.206607,"nectar",16.6,TRUE,5
13107,"fitter",1954,"Veronica chamaedrys","ffd",1954-05-07,127,51.80676,1.206607,"nectar",NA,NA,5
13108,"fitter",1955,"Veronica chamaedrys","ffd",1955-05-07,127,51.80676,1.206607,"nectar",NA,NA,5
13109,"fitter",1956,"Veronica chamaedrys","ffd",1956-05-09,130,51.80676,1.206607,"nectar",NA,NA,5
13110,"fitter",1957,"Veronica chamaedrys","ffd",1957-03-29,88,51.80676,1.206607,"nectar",NA,NA,5
13111,"fitter",1958,"Veronica chamaedrys","ffd",1958-05-03,123,51.80676,1.206607,"nectar",15.2,TRUE,5
13112,"fitter",1959,"Veronica chamaedrys","ffd",1959-04-19,109,51.80676,1.206607,"nectar",16.9,TRUE,5
13113,"fitter",1960,"Veronica chamaedrys","ffd",1960-05-03,124,51.80676,1.206607,"nectar",16.5,TRUE,5
13114,"fitter",1961,"Veronica chamaedrys","ffd",1961-04-01,91,51.80676,1.206607,"nectar",14.7,TRUE,5
13115,"fitter",1962,"Veronica chamaedrys","ffd",1962-05-06,126,51.80676,1.206607,"nectar",12.9,TRUE,5
13116,"fitter",1963,"Veronica chamaedrys","ffd",1963-05-12,132,51.80676,1.206607,"nectar",14,TRUE,5
13117,"fitter",1964,"Veronica chamaedrys","ffd",1964-05-10,131,51.80676,1.206607,"nectar",17.4,TRUE,5
13118,"fitter",1965,"Veronica chamaedrys","ffd",1965-04-24,114,51.80676,1.206607,"nectar",14.8,TRUE,5
13119,"fitter",1966,"Veronica chamaedrys","ffd",1966-05-06,126,51.80676,1.206607,"nectar",15.4,TRUE,5
13120,"fitter",1967,"Veronica chamaedrys","ffd",1967-04-14,104,51.80676,1.206607,"nectar",14.4,TRUE,5
13121,"fitter",1968,"Veronica chamaedrys","ffd",1968-04-27,118,51.80676,1.206607,"nectar",13.5,TRUE,5
13122,"fitter",1969,"Veronica chamaedrys","ffd",1969-04-11,101,51.80676,1.206607,"nectar",15.2,TRUE,5
13123,"fitter",1970,"Veronica chamaedrys","ffd",1970-05-08,128,51.80676,1.206607,"nectar",16.7,TRUE,5
13124,"fitter",1971,"Veronica chamaedrys","ffd",1971-05-08,128,51.80676,1.206607,"nectar",16.1,TRUE,5
13125,"fitter",1972,"Veronica chamaedrys","ffd",1972-04-30,121,51.80676,1.206607,"nectar",14.2,TRUE,5
13126,"fitter",1973,"Veronica chamaedrys","ffd",1973-04-27,117,51.80676,1.206607,"nectar",14.9,TRUE,5
13127,"fitter",1974,"Veronica chamaedrys","ffd",1974-04-13,103,51.80676,1.206607,"nectar",15,TRUE,5
13128,"fitter",1975,"Veronica chamaedrys","ffd",1975-04-19,109,51.80676,1.206607,"nectar",13,TRUE,5
13129,"fitter",1976,"Veronica chamaedrys","ffd",1976-04-29,120,51.80676,1.206607,"nectar",16.7,TRUE,5
13130,"fitter",1977,"Veronica chamaedrys","ffd",1977-04-06,96,51.80676,1.206607,"nectar",14,TRUE,5
13131,"fitter",1979,"Veronica chamaedrys","ffd",1979-05-18,138,51.80676,1.206607,"nectar",14.2,TRUE,5
13132,"fitter",1980,"Veronica chamaedrys","ffd",1980-05-10,131,51.80676,1.206607,"nectar",14.7,TRUE,5
13133,"fitter",1981,"Veronica chamaedrys","ffd",1981-05-01,121,51.80676,1.206607,"nectar",15.1,TRUE,5
13134,"fitter",1982,"Veronica chamaedrys","ffd",1982-04-10,100,51.80676,1.206607,"nectar",16.1,TRUE,5
13135,"fitter",1983,"Veronica chamaedrys","ffd",1983-05-06,126,51.80676,1.206607,"nectar",13.3,TRUE,5
13136,"fitter",1984,"Veronica chamaedrys","ffd",1984-05-08,129,51.80676,1.206607,"nectar",12.7,TRUE,5
13137,"fitter",1985,"Veronica chamaedrys","ffd",1985-05-12,132,51.80676,1.206607,"nectar",14.7,TRUE,5
13138,"fitter",1986,"Veronica chamaedrys","ffd",1986-05-21,141,51.80676,1.206607,"nectar",15.4,TRUE,5
13139,"fitter",1987,"Veronica chamaedrys","ffd",1987-05-04,124,51.80676,1.206607,"nectar",13.6,TRUE,5
13140,"fitter",1988,"Veronica chamaedrys","ffd",1988-04-20,111,51.80676,1.206607,"nectar",16,TRUE,5
13141,"fitter",1989,"Veronica chamaedrys","ffd",1989-04-28,118,51.80676,1.206607,"nectar",18.3,TRUE,5
13142,"fitter",1991,"Veronica chamaedrys","ffd",1991-05-06,126,51.80676,1.206607,"nectar",13.6,TRUE,5
13143,"fitter",1992,"Veronica chamaedrys","ffd",1992-05-03,124,51.80676,1.206607,"nectar",18.7,TRUE,5
13144,"fitter",1994,"Veronica chamaedrys","ffd",1994-04-27,117,51.80676,1.206607,"nectar",14.2,TRUE,5
13145,"fitter",1995,"Veronica chamaedrys","ffd",1995-04-30,120,51.80676,1.206607,"nectar",16.7,TRUE,5
13146,"fitter",1996,"Veronica chamaedrys","ffd",1996-05-12,133,51.80676,1.206607,"nectar",13,TRUE,5
13147,"fitter",1999,"Veronica chamaedrys","ffd",1999-04-22,112,51.80676,1.206607,"nectar",17.1,TRUE,5
13148,"fitter",2000,"Veronica chamaedrys","ffd",2000-05-01,122,51.80676,1.206607,"nectar",16.6,TRUE,5
13149,"fitter",1957,"Veronica filiformis","ffd",1957-03-16,75,51.80676,1.206607,"nectar",NA,NA,3
13150,"fitter",1959,"Veronica filiformis","ffd",1959-04-10,100,51.80676,1.206607,"nectar",10.9,TRUE,3
13151,"fitter",1962,"Veronica filiformis","ffd",1962-04-09,99,51.80676,1.206607,"nectar",6,TRUE,3
13152,"fitter",1965,"Veronica filiformis","ffd",1965-04-03,93,51.80676,1.206607,"nectar",8.60000000000001,TRUE,3
13153,"fitter",1966,"Veronica filiformis","ffd",1966-04-07,97,51.80676,1.206607,"nectar",9.90000000000001,TRUE,3
13154,"fitter",1967,"Veronica filiformis","ffd",1967-03-21,80,51.80676,1.206607,"nectar",10.8,TRUE,3
13155,"fitter",1968,"Veronica filiformis","ffd",1968-04-12,103,51.80676,1.206607,"nectar",9.8,TRUE,3
13156,"fitter",1970,"Veronica filiformis","ffd",1970-04-01,91,51.80676,1.206607,"nectar",6.90000000000001,TRUE,3
13157,"fitter",1971,"Veronica filiformis","ffd",1971-04-08,98,51.80676,1.206607,"nectar",7.40000000000001,TRUE,3
13158,"fitter",1972,"Veronica filiformis","ffd",1972-04-01,92,51.80676,1.206607,"nectar",10.9,TRUE,3
13159,"fitter",1973,"Veronica filiformis","ffd",1973-03-26,85,51.80676,1.206607,"nectar",10,TRUE,3
13160,"fitter",1974,"Veronica filiformis","ffd",1974-03-13,72,51.80676,1.206607,"nectar",9,TRUE,3
13161,"fitter",1975,"Veronica filiformis","ffd",1975-03-14,73,51.80676,1.206607,"nectar",7,TRUE,3
13162,"fitter",1976,"Veronica filiformis","ffd",1976-03-21,81,51.80676,1.206607,"nectar",7.3,TRUE,3
13163,"fitter",1980,"Veronica filiformis","ffd",1980-04-04,95,51.80676,1.206607,"nectar",7.90000000000001,TRUE,3
13164,"fitter",1981,"Veronica filiformis","ffd",1981-03-28,87,51.80676,1.206607,"nectar",10.5,TRUE,3
13165,"fitter",1982,"Veronica filiformis","ffd",1982-04-02,92,51.80676,1.206607,"nectar",9.40000000000001,TRUE,3
13166,"fitter",1985,"Veronica filiformis","ffd",1985-04-12,102,51.80676,1.206607,"nectar",7.60000000000001,TRUE,3
13167,"fitter",1987,"Veronica filiformis","ffd",1987-04-11,101,51.80676,1.206607,"nectar",6.60000000000001,TRUE,3
13168,"fitter",1988,"Veronica filiformis","ffd",1988-03-26,86,51.80676,1.206607,"nectar",9,TRUE,3
13169,"fitter",1989,"Veronica filiformis","ffd",1989-03-20,79,51.80676,1.206607,"nectar",11.6,TRUE,3
13170,"fitter",1990,"Veronica filiformis","ffd",1990-02-17,48,51.80676,1.206607,"nectar",12.2,TRUE,3
13171,"fitter",1991,"Veronica filiformis","ffd",1991-03-30,89,51.80676,1.206607,"nectar",11.6,TRUE,3
13172,"fitter",1992,"Veronica filiformis","ffd",1992-03-21,81,51.80676,1.206607,"nectar",10.1,TRUE,3
13173,"fitter",1993,"Veronica filiformis","ffd",1993-03-14,73,51.80676,1.206607,"nectar",9.90000000000001,TRUE,3
13174,"fitter",1994,"Veronica filiformis","ffd",1994-03-13,72,51.80676,1.206607,"nectar",11,TRUE,3
13175,"fitter",1996,"Veronica filiformis","ffd",1996-04-25,116,51.80676,1.206607,"nectar",6.8,TRUE,3
13176,"fitter",1997,"Veronica filiformis","ffd",1997-03-29,88,51.80676,1.206607,"nectar",11.9,TRUE,3
13177,"fitter",1999,"Veronica filiformis","ffd",1999-04-02,92,51.80676,1.206607,"nectar",10.5,TRUE,3
13178,"fitter",2000,"Veronica filiformis","ffd",2000-03-14,74,51.80676,1.206607,"nectar",10.4,TRUE,3
13179,"fitter",1954,"Veronica hederifolia","ffd",1954-03-09,68,51.80676,1.206607,"nectar",NA,NA,3
13180,"fitter",1955,"Veronica hederifolia","ffd",1955-03-25,84,51.80676,1.206607,"nectar",NA,NA,3
13181,"fitter",1956,"Veronica hederifolia","ffd",1956-03-11,71,51.80676,1.206607,"nectar",NA,NA,3
13182,"fitter",1957,"Veronica hederifolia","ffd",1957-02-08,39,51.80676,1.206607,"nectar",NA,NA,3
13183,"fitter",1958,"Veronica hederifolia","ffd",1958-02-14,45,51.80676,1.206607,"nectar",6.7,TRUE,3
13184,"fitter",1959,"Veronica hederifolia","ffd",1959-03-08,67,51.80676,1.206607,"nectar",10.9,TRUE,3
13185,"fitter",1960,"Veronica hederifolia","ffd",1960-03-20,80,51.80676,1.206607,"nectar",9.10000000000001,TRUE,3
13186,"fitter",1961,"Veronica hederifolia","ffd",1961-03-03,62,51.80676,1.206607,"nectar",12.5,TRUE,3
13187,"fitter",1962,"Veronica hederifolia","ffd",1962-03-29,88,51.80676,1.206607,"nectar",6,TRUE,3
13188,"fitter",1963,"Veronica hederifolia","ffd",1963-04-21,111,51.80676,1.206607,"nectar",8.5,TRUE,3
13189,"fitter",1964,"Veronica hederifolia","ffd",1964-04-13,104,51.80676,1.206607,"nectar",5.7,TRUE,3
13190,"fitter",1965,"Veronica hederifolia","ffd",1965-04-02,92,51.80676,1.206607,"nectar",8.60000000000001,TRUE,3
13191,"fitter",1966,"Veronica hederifolia","ffd",1966-03-23,82,51.80676,1.206607,"nectar",9.90000000000001,TRUE,3
13192,"fitter",1967,"Veronica hederifolia","ffd",1967-03-23,82,51.80676,1.206607,"nectar",10.8,TRUE,3
13193,"fitter",1968,"Veronica hederifolia","ffd",1968-04-14,105,51.80676,1.206607,"nectar",9.8,TRUE,3
13194,"fitter",1969,"Veronica hederifolia","ffd",1969-04-10,100,51.80676,1.206607,"nectar",6.10000000000001,TRUE,3
13195,"fitter",1970,"Veronica hederifolia","ffd",1970-04-17,107,51.80676,1.206607,"nectar",6.90000000000001,TRUE,3
13196,"fitter",1971,"Veronica hederifolia","ffd",1971-03-13,72,51.80676,1.206607,"nectar",7.40000000000001,TRUE,3
13197,"fitter",1972,"Veronica hederifolia","ffd",1972-03-23,83,51.80676,1.206607,"nectar",10.9,TRUE,3
13198,"fitter",1973,"Veronica hederifolia","ffd",1973-03-16,75,51.80676,1.206607,"nectar",10,TRUE,3
13199,"fitter",1974,"Veronica hederifolia","ffd",1974-03-15,74,51.80676,1.206607,"nectar",9,TRUE,3
13200,"fitter",1975,"Veronica hederifolia","ffd",1975-03-01,60,51.80676,1.206607,"nectar",7,TRUE,3
13201,"fitter",1976,"Veronica hederifolia","ffd",1976-03-20,80,51.80676,1.206607,"nectar",7.3,TRUE,3
13202,"fitter",1977,"Veronica hederifolia","ffd",1977-03-15,74,51.80676,1.206607,"nectar",10,TRUE,3
13203,"fitter",1978,"Veronica hederifolia","ffd",1978-03-17,76,51.80676,1.206607,"nectar",10.2,TRUE,3
13204,"fitter",1979,"Veronica hederifolia","ffd",1979-04-26,116,51.80676,1.206607,"nectar",7.8,TRUE,3
13205,"fitter",1980,"Veronica hederifolia","ffd",1980-03-23,83,51.80676,1.206607,"nectar",7.90000000000001,TRUE,3
13206,"fitter",1981,"Veronica hederifolia","ffd",1981-03-04,63,51.80676,1.206607,"nectar",10.5,TRUE,3
13207,"fitter",1982,"Veronica hederifolia","ffd",1982-03-12,71,51.80676,1.206607,"nectar",9.40000000000001,TRUE,3
13208,"fitter",1983,"Veronica hederifolia","ffd",1983-03-12,71,51.80676,1.206607,"nectar",9.40000000000001,TRUE,3
13209,"fitter",1984,"Veronica hederifolia","ffd",1984-03-11,71,51.80676,1.206607,"nectar",7.3,TRUE,3
13210,"fitter",1985,"Veronica hederifolia","ffd",1985-03-14,73,51.80676,1.206607,"nectar",7.60000000000001,TRUE,3
13211,"fitter",1986,"Veronica hederifolia","ffd",1986-03-31,90,51.80676,1.206607,"nectar",8.2,TRUE,3
13212,"fitter",1987,"Veronica hederifolia","ffd",1987-03-14,73,51.80676,1.206607,"nectar",6.60000000000001,TRUE,3
13213,"fitter",1988,"Veronica hederifolia","ffd",1988-02-28,59,51.80676,1.206607,"nectar",9,TRUE,3
13214,"fitter",1989,"Veronica hederifolia","ffd",1989-03-05,64,51.80676,1.206607,"nectar",11.6,TRUE,3
13215,"fitter",1990,"Veronica hederifolia","ffd",1990-02-28,59,51.80676,1.206607,"nectar",12.2,TRUE,3
13216,"fitter",1991,"Veronica hederifolia","ffd",1991-03-08,67,51.80676,1.206607,"nectar",11.6,TRUE,3
13217,"fitter",1992,"Veronica hederifolia","ffd",1992-03-02,62,51.80676,1.206607,"nectar",10.1,TRUE,3
13218,"fitter",1993,"Veronica hederifolia","ffd",1993-03-14,73,51.80676,1.206607,"nectar",9.90000000000001,TRUE,3
13219,"fitter",1994,"Veronica hederifolia","ffd",1994-03-21,80,51.80676,1.206607,"nectar",11,TRUE,3
13220,"fitter",1995,"Veronica hederifolia","ffd",1995-03-06,65,51.80676,1.206607,"nectar",9.60000000000001,TRUE,3
13221,"fitter",1997,"Veronica hederifolia","ffd",1997-02-14,45,51.80676,1.206607,"nectar",11.9,TRUE,3
13222,"fitter",1998,"Veronica hederifolia","ffd",1998-01-23,23,51.80676,1.206607,"nectar",10.8,TRUE,3
13223,"fitter",1954,"Veronica montana","ffd",1954-05-10,130,51.80676,1.206607,"nectar",NA,NA,5
13224,"fitter",1955,"Veronica montana","ffd",1955-05-10,130,51.80676,1.206607,"nectar",NA,NA,5
13225,"fitter",1956,"Veronica montana","ffd",1956-05-17,138,51.80676,1.206607,"nectar",NA,NA,5
13226,"fitter",1957,"Veronica montana","ffd",1957-04-22,112,51.80676,1.206607,"nectar",NA,NA,5
13227,"fitter",1958,"Veronica montana","ffd",1958-05-10,130,51.80676,1.206607,"nectar",15.2,TRUE,5
13228,"fitter",1960,"Veronica montana","ffd",1960-04-30,121,51.80676,1.206607,"nectar",16.5,TRUE,5
13229,"fitter",1964,"Veronica montana","ffd",1964-05-10,131,51.80676,1.206607,"nectar",17.4,TRUE,5
13230,"fitter",1965,"Veronica montana","ffd",1965-05-08,128,51.80676,1.206607,"nectar",14.8,TRUE,5
13231,"fitter",1966,"Veronica montana","ffd",1966-05-15,135,51.80676,1.206607,"nectar",15.4,TRUE,5
13232,"fitter",1967,"Veronica montana","ffd",1967-04-30,120,51.80676,1.206607,"nectar",14.4,TRUE,5
13233,"fitter",1968,"Veronica montana","ffd",1968-05-05,126,51.80676,1.206607,"nectar",13.5,TRUE,5
13234,"fitter",1969,"Veronica montana","ffd",1969-05-15,135,51.80676,1.206607,"nectar",15.2,TRUE,5
13235,"fitter",1971,"Veronica montana","ffd",1971-05-08,128,51.80676,1.206607,"nectar",16.1,TRUE,5
13236,"fitter",1972,"Veronica montana","ffd",1972-05-07,128,51.80676,1.206607,"nectar",14.2,TRUE,5
13237,"fitter",1974,"Veronica montana","ffd",1974-04-27,117,51.80676,1.206607,"nectar",15,TRUE,5
13238,"fitter",1976,"Veronica montana","ffd",1976-05-08,129,51.80676,1.206607,"nectar",16.7,TRUE,5
13239,"fitter",1977,"Veronica montana","ffd",1977-05-15,135,51.80676,1.206607,"nectar",14,TRUE,5
13240,"fitter",1980,"Veronica montana","ffd",1980-05-10,131,51.80676,1.206607,"nectar",14.7,TRUE,5
13241,"fitter",1982,"Veronica montana","ffd",1982-05-16,136,51.80676,1.206607,"nectar",16.1,TRUE,5
13242,"fitter",1983,"Veronica montana","ffd",1983-05-14,134,51.80676,1.206607,"nectar",13.3,TRUE,5
13243,"fitter",1985,"Veronica montana","ffd",1985-05-17,137,51.80676,1.206607,"nectar",14.7,TRUE,5
13244,"fitter",1987,"Veronica montana","ffd",1987-05-09,129,51.80676,1.206607,"nectar",13.6,TRUE,5
13245,"fitter",1988,"Veronica montana","ffd",1988-05-06,127,51.80676,1.206607,"nectar",16,TRUE,5
13246,"fitter",1989,"Veronica montana","ffd",1989-04-21,111,51.80676,1.206607,"nectar",18.3,TRUE,5
13247,"fitter",1990,"Veronica montana","ffd",1990-04-17,107,51.80676,1.206607,"nectar",17.9,TRUE,5
13248,"fitter",1991,"Veronica montana","ffd",1991-05-09,129,51.80676,1.206607,"nectar",13.6,TRUE,5
13249,"fitter",1992,"Veronica montana","ffd",1992-04-30,121,51.80676,1.206607,"nectar",18.7,TRUE,5
13250,"fitter",1993,"Veronica montana","ffd",1993-04-24,114,51.80676,1.206607,"nectar",16.1,TRUE,5
13251,"fitter",1994,"Veronica montana","ffd",1994-04-28,118,51.80676,1.206607,"nectar",14.2,TRUE,5
13252,"fitter",1995,"Veronica montana","ffd",1995-04-30,120,51.80676,1.206607,"nectar",16.7,TRUE,5
13253,"fitter",1996,"Veronica montana","ffd",1996-05-27,148,51.80676,1.206607,"nectar",13,TRUE,5
13254,"fitter",1997,"Veronica montana","ffd",1997-04-08,98,51.80676,1.206607,"nectar",16.2,TRUE,5
13255,"fitter",1998,"Veronica montana","ffd",1998-05-05,125,51.80676,1.206607,"nectar",17.5,TRUE,5
13256,"fitter",1999,"Veronica montana","ffd",1999-04-28,118,51.80676,1.206607,"nectar",17.1,TRUE,5
13257,"fitter",2000,"Veronica montana","ffd",2000-05-15,136,51.80676,1.206607,"nectar",16.6,TRUE,5
13258,"fitter",1954,"Veronica officinalis","ffd",1954-06-12,163,51.80676,1.206607,"nectar",NA,NA,6
13259,"fitter",1955,"Veronica officinalis","ffd",1955-06-12,163,51.80676,1.206607,"nectar",NA,NA,6
13260,"fitter",1956,"Veronica officinalis","ffd",1956-05-19,140,51.80676,1.206607,"nectar",NA,NA,6
13261,"fitter",1957,"Veronica officinalis","ffd",1957-05-19,139,51.80676,1.206607,"nectar",NA,NA,6
13262,"fitter",1961,"Veronica officinalis","ffd",1961-05-24,144,51.80676,1.206607,"nectar",19.6,TRUE,6
13263,"fitter",1965,"Veronica officinalis","ffd",1965-06-07,158,51.80676,1.206607,"nectar",18,TRUE,6
13264,"fitter",1966,"Veronica officinalis","ffd",1966-06-01,152,51.80676,1.206607,"nectar",19.9,TRUE,6
13265,"fitter",1968,"Veronica officinalis","ffd",1968-06-02,154,51.80676,1.206607,"nectar",18.6,TRUE,6
13266,"fitter",1969,"Veronica officinalis","ffd",1969-06-08,159,51.80676,1.206607,"nectar",18.4,TRUE,6
13267,"fitter",1970,"Veronica officinalis","ffd",1970-06-15,166,51.80676,1.206607,"nectar",21.1,TRUE,6
13268,"fitter",1973,"Veronica officinalis","ffd",1973-06-09,160,51.80676,1.206607,"nectar",19.6,TRUE,6
13269,"fitter",1974,"Veronica officinalis","ffd",1974-05-27,147,51.80676,1.206607,"nectar",17.9,TRUE,6
13270,"fitter",1975,"Veronica officinalis","ffd",1975-06-10,161,51.80676,1.206607,"nectar",19.2,TRUE,6
13271,"fitter",1976,"Veronica officinalis","ffd",1976-06-13,165,51.80676,1.206607,"nectar",22.7,TRUE,6
13272,"fitter",1977,"Veronica officinalis","ffd",1977-06-12,163,51.80676,1.206607,"nectar",16.2,TRUE,6
13273,"fitter",1978,"Veronica officinalis","ffd",1978-06-11,162,51.80676,1.206607,"nectar",17.8,TRUE,6
13274,"fitter",1980,"Veronica officinalis","ffd",1980-06-09,161,51.80676,1.206607,"nectar",17.9,TRUE,6
13275,"fitter",1981,"Veronica officinalis","ffd",1981-06-09,160,51.80676,1.206607,"nectar",16.9,TRUE,6
13276,"fitter",1987,"Veronica officinalis","ffd",1987-06-21,172,51.80676,1.206607,"nectar",16.6,TRUE,6
13277,"fitter",1988,"Veronica officinalis","ffd",1988-05-29,150,51.80676,1.206607,"nectar",17.5,TRUE,6
13278,"fitter",1989,"Veronica officinalis","ffd",1989-06-04,155,51.80676,1.206607,"nectar",19.6,TRUE,6
13279,"fitter",1990,"Veronica officinalis","ffd",1990-05-13,133,51.80676,1.206607,"nectar",18.1,TRUE,6
13280,"fitter",1991,"Veronica officinalis","ffd",1991-05-27,147,51.80676,1.206607,"nectar",15.9,TRUE,6
13281,"fitter",1992,"Veronica officinalis","ffd",1992-06-02,154,51.80676,1.206607,"nectar",20.5,TRUE,6
13282,"fitter",1993,"Veronica officinalis","ffd",1993-06-06,157,51.80676,1.206607,"nectar",19.6,TRUE,6
13283,"fitter",1994,"Veronica officinalis","ffd",1994-06-07,158,51.80676,1.206607,"nectar",19.1,TRUE,6
13284,"fitter",1996,"Veronica officinalis","ffd",1996-06-16,168,51.80676,1.206607,"nectar",19.6,TRUE,6
13285,"fitter",1997,"Veronica officinalis","ffd",1997-05-25,145,51.80676,1.206607,"nectar",18.2,TRUE,6
13286,"fitter",1998,"Veronica officinalis","ffd",1998-05-29,149,51.80676,1.206607,"nectar",18.2,TRUE,6
13287,"fitter",2000,"Veronica officinalis","ffd",2000-06-04,156,51.80676,1.206607,"nectar",19,TRUE,6
13288,"fitter",1954,"Veronica serpyllifolia","ffd",1954-04-30,120,51.80676,1.206607,"nectar",NA,NA,5
13289,"fitter",1955,"Veronica serpyllifolia","ffd",1955-03-20,79,51.80676,1.206607,"nectar",NA,NA,5
13290,"fitter",1956,"Veronica serpyllifolia","ffd",1956-05-04,125,51.80676,1.206607,"nectar",NA,NA,5
13291,"fitter",1957,"Veronica serpyllifolia","ffd",1957-04-20,110,51.80676,1.206607,"nectar",NA,NA,5
13292,"fitter",1958,"Veronica serpyllifolia","ffd",1958-04-26,116,51.80676,1.206607,"nectar",15.2,TRUE,5
13293,"fitter",1959,"Veronica serpyllifolia","ffd",1959-04-21,111,51.80676,1.206607,"nectar",16.9,TRUE,5
