"V1","station","year","species","estimate","lower","upper","lat","lon","dataset","tmax","tmax_dynamic","med_month"
5854,"WM1",1991,"Collomia linearis",188.669483900193,127.027185492887,197.474915341274,38.955942,-106.988305,"rmbl",20.9,20.9,7
5855,"WM1",1991,"Delphinium barbeyi",197.134189643043,194.141186917246,198.36115213152,38.955942,-106.988305,"rmbl",20.9,20.9,7
5856,"WM1",1991,"Galium septentrionale",200.441094091764,196.012698946799,202.548113491152,38.955942,-106.988305,"rmbl",20.9,20.9,7
5857,"WM1",1991,"Erigeron speciosus",205.633733864735,199.476448798134,206.138967974843,38.955942,-106.988305,"rmbl",20.9,20.9,7
5858,"WM1",1991,"Ligularia bigelovii",208.799181139724,205.776337773306,209.730259290862,38.955942,-106.988305,"rmbl",20.9,20.9,7
5860,"WM1",1991,"Achillea millefolium",210.436809959028,195.130232075771,213.778752169888,38.955942,-106.988305,"rmbl",20.9,20.9,7
5861,"WM1",1991,"Solidago multiradiata",214.141698812948,209.622731619913,215.171778669365,38.955942,-106.988305,"rmbl",20.9,20.6,7
5863,"WM2",1991,"Carex sp",161.70349423846,160.9766601056,161.990106316099,38.955942,-106.988305,"rmbl",17.5,17.5,6
5864,"WM2",1991,"Mertensia fusiformis",161.463600713153,160.60916942315,161.969079786729,38.955942,-106.988305,"rmbl",17.5,17.5,6
5865,"WM2",1991,"Ranunculus inamoenus",161.185311627218,159.992927351944,161.957889258813,38.955942,-106.988305,"rmbl",17.5,17.5,6
5866,"WM2",1991,"Androsace septentrionalis",162.247662465777,161.119366906505,163.764782491116,38.955942,-106.988305,"rmbl",17.5,17.5,6
5867,"WM2",1991,"Viola praemorsa",163.158734594684,161.722539478269,163.856476568827,38.955942,-106.988305,"rmbl",17.5,17.5,6
5868,"WM2",1991,"Draba aurea",164.477564604406,158.720020518656,165.121552955477,38.955942,-106.988305,"rmbl",17.5,17.5,6
5869,"WM2",1991,"Taraxacum officinale",165.28489731122,162.986694920778,165.984256655673,38.955942,-106.988305,"rmbl",17.5,17.5,6
5871,"WM2",1991,"Lupinus bakeri",174.637314325917,159.69085660067,177.148510918103,38.955942,-106.988305,"rmbl",17.5,17.5,6
5872,"WM2",1991,"Adenolinum lewisii",187.031327945477,185.367328857721,188.720356493614,38.955942,-106.988305,"rmbl",20.9,20.9,7
5873,"WM2",1991,"Potentilla pulcherrima",185.056947397965,182.359313985663,188.109994329963,38.955942,-106.988305,"rmbl",17.5,20.9,6
5874,"WM2",1991,"Bromelica spectabilis",188.28416401998,179.808567252075,190.742799325035,38.955942,-106.988305,"rmbl",20.9,20.9,7
5879,"WM2",1991,"Delphinium barbeyi",204.061242079442,201.013004864617,204.701150532733,38.955942,-106.988305,"rmbl",20.9,20.9,7
5880,"WM2",1991,"Vicia americana",204.871568531396,203.850808597256,204.999373765444,38.955942,-106.988305,"rmbl",20.9,20.9,7
